"DATE","BOROUGH","ZIP.CODE","LATITUDE","LONGITUDE","PERSONS.INJURED","PERSONS.KILLED","VEHICLE.1.TYPE","VEHICLE.2.TYPE","VEHICLE.1.FACTOR","VEHICLE.2.FACTOR","VEHICLE.3.FACTOR","VEHICLE.4.FACTOR","VEHICLE.5.FACTOR","day","month","hour","Classify"
2015-04-07,"MANHATTAN",10003,40.7352933,-73.9878182,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",13,"SAFE"
2015-04-07,"MANHATTAN",10028,40.7788145,-73.9560828,0,0,"TAXI","SPORT UTILITY/STATION WAGON","FAILURE TO YIELD RIGHT-OF-WAY","OTHER VEHICULAR","","","","Tue","Apr",13,"SAFE"
2015-04-07,"BROOKLYN",11207,40.6783011,-73.8898731,0,0,"VAN","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","Tue","Apr",13,"SAFE"
2015-04-07,"QUEENS",11385,40.705113,-73.8697754,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","TRAFFIC CONTROL DISREGARDED","FAILURE TO YIELD RIGHT-OF-WAY","","","","Tue","Apr",13,"SAFE"
2015-04-07,"MANHATTAN",10032,40.8401945,-73.9430642,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PRESCRIPTION MEDICATION","UNSPECIFIED","","","","Tue","Apr",13,"SAFE"
2015-04-07,"BROOKLYN",11207,40.6627814,-73.8808552,1,0,"PASSENGER VEHICLE","OTHER","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",13,"INJURED"
2015-04-07,"BRONX",10475,40.8848189,-73.8261305,0,0,"SPORT UTILITY/STATION WAGON","PICK-UP TRUCK","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",13,"SAFE"
2015-04-07,"BROOKLYN",11223,40.59587,-73.9637037,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",13,"SAFE"
2015-04-07,"MANHATTAN",10002,40.7181251,-73.9902347,0,0,"TAXI","TAXI","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",13,"SAFE"
2015-04-07,"MANHATTAN",10023,40.7761065,-73.9797447,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",13,"SAFE"
2015-04-07,"QUEENS",11434,40.6578766,-73.7705003,0,0,"OTHER","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",13,"SAFE"
2015-04-07,"MANHATTAN",10002,40.7204773,-73.9897185,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",13,"SAFE"
2015-04-07,"MANHATTAN",10037,40.8146733,-73.9362111,0,0,"BUS","OTHER","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"QUEENS",11419,40.687951,-73.8250104,3,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",14,"INJURED"
2015-04-07,"QUEENS",11373,40.7417357,-73.8818652,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","BACKING UNSAFELY","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"BROOKLYN",11221,40.69296,-73.9310519,2,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",14,"INJURED"
2015-04-07,"QUEENS",11368,40.739637,-73.8607297,0,0,"SPORT UTILITY/STATION WAGON","LARGE COM VEH(6 OR MORE TIRES)","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"MANHATTAN",10016,40.7466818,-73.9744953,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","","Tue","Apr",14,"SAFE"
2015-04-07,"BROOKLYN",11205,40.694578,-73.9561419,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"BROOKLYN",11208,40.6694586,-73.8628301,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"BROOKLYN",11237,40.7057479,-73.9266312,0,0,"SPORT UTILITY/STATION WAGON","UNKNOWN","UNSPECIFIED","","","","","Tue","Apr",14,"SAFE"
2015-04-07,"BROOKLYN",11233,40.6764461,-73.9127655,0,0,"PASSENGER VEHICLE","OTHER","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"MANHATTAN",10013,40.7217512,-74.0057217,0,0,"PICK-UP TRUCK","SPORT UTILITY/STATION WAGON","BACKING UNSAFELY","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"QUEENS",11369,40.7633458,-73.8773073,0,0,"LARGE COM VEH(6 OR MORE TIRES)","LARGE COM VEH(6 OR MORE TIRES)","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"BROOKLYN",11207,40.6540801,-73.891607,1,0,"UNKNOWN","","UNSPECIFIED","","","","","Tue","Apr",14,"INJURED"
2015-04-07,"BRONX",10461,40.8440901,-73.829656,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"MANHATTAN",10029,40.7929309,-73.949999,0,0,"PASSENGER VEHICLE","VAN","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"MANHATTAN",10016,40.747009,-73.9771875,0,0,"SPORT UTILITY/STATION WAGON","PICK-UP TRUCK","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"BRONX",10458,40.8742704,-73.8847756,0,0,"PICK-UP TRUCK","UNKNOWN","PRESCRIPTION MEDICATION","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"BROOKLYN",11230,40.6299798,-73.9749975,0,0,"PASSENGER VEHICLE","OTHER","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"MANHATTAN",10013,40.7170989,-73.9985895,0,0,"PASSENGER VEHICLE","","PAVEMENT DEFECTIVE","","","","","Tue","Apr",14,"SAFE"
2015-04-07,"QUEENS",11372,40.7512976,-73.8893302,1,0,"BICYCLE","","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",14,"INJURED"
2015-04-07,"BROOKLYN",11201,40.6930489,-73.9907288,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","LOST CONSCIOUSNESS","FAILURE TO YIELD RIGHT-OF-WAY","","","","Tue","Apr",14,"SAFE"
2015-04-07,"QUEENS",11103,40.7697054,-73.9139932,0,0,"PASSENGER VEHICLE","TAXI","FATIGUED/DROWSY","UNSPECIFIED","","","","Tue","Apr",14,"SAFE"
2015-04-07,"BROOKLYN",11207,40.6700592,-73.8905572,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",15,"SAFE"
2015-04-07,"MANHATTAN",10128,40.7827893,-73.9574054,0,0,"LARGE COM VEH(6 OR MORE TIRES)","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","TURNING IMPROPERLY","","","","Tue","Apr",15,"SAFE"
2015-04-07,"QUEENS",11361,40.7687928,-73.7746886,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","FATIGUED/DROWSY","UNSPECIFIED","","","","Tue","Apr",15,"SAFE"
2015-04-07,"QUEENS",11411,40.6951694,-73.7274184,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","PRESCRIPTION MEDICATION","","","","Tue","Apr",15,"SAFE"
2015-04-07,"QUEENS",11433,40.7032933,-73.7960918,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","VIEW OBSTRUCTED/LIMITED","DRIVER INATTENTION/DISTRACTION","","","","Tue","Apr",15,"SAFE"
2015-04-07,"MANHATTAN",10013,40.7169288,-74.0008189,1,0,"BUS","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Tue","Apr",15,"INJURED"
2015-04-07,"QUEENS",11377,40.7395242,-73.9213219,0,0,"PASSENGER VEHICLE","","UNSPECIFIED","","","","","Tue","Apr",15,"SAFE"
2015-04-07,"QUEENS",11417,40.6780618,-73.8592035,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",15,"SAFE"
2015-04-07,"BROOKLYN",11215,40.6734869,-73.9729552,0,0,"PASSENGER VEHICLE","OTHER","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",15,"SAFE"
2015-04-07,"MANHATTAN",10013,40.7204364,-74.0066956,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","OTHER VEHICULAR","OTHER VEHICULAR","","","","Tue","Apr",15,"SAFE"
2015-04-07,"STATEN ISLAND",10314,40.6130779,-74.122557,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",15,"SAFE"
2015-04-07,"BRONX",10470,40.8995042,-73.8569981,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",15,"SAFE"
2015-04-07,"MANHATTAN",10022,40.7597385,-73.9742232,1,0,"PASSENGER VEHICLE","","DRIVER INATTENTION/DISTRACTION","","","","","Tue","Apr",15,"INJURED"
2015-04-07,"BRONX",10455,40.8125992,-73.8989966,0,0,"PASSENGER VEHICLE","SMALL COM VEH(4 TIRES)","FATIGUED/DROWSY","UNSPECIFIED","","","","Tue","Apr",15,"SAFE"
2015-04-07,"MANHATTAN",10001,40.7454217,-73.9909669,0,0,"PASSENGER VEHICLE","LIVERY VEHICLE","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Tue","Apr",15,"SAFE"
2015-04-07,"QUEENS",11432,40.712066,-73.7947555,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","PHYSICAL DISABILITY","UNSPECIFIED","","","","Tue","Apr",15,"SAFE"
2015-04-07,"BRONX",10471,40.9096277,-73.8965952,0,0,"PASSENGER VEHICLE","VAN","FATIGUED/DROWSY","UNSPECIFIED","","","","Tue","Apr",15,"SAFE"
2015-04-07,"MANHATTAN",10034,40.8637944,-73.9254409,0,0,"PASSENGER VEHICLE","VAN","BACKING UNSAFELY","UNSPECIFIED","","","","Tue","Apr",15,"SAFE"
2015-04-07,"QUEENS",11375,40.71717,-73.834937,1,0,"PASSENGER VEHICLE","MOTORCYCLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",15,"INJURED"
2015-04-07,"MANHATTAN",10033,40.8489388,-73.9370711,1,0,"LARGE COM VEH(6 OR MORE TIRES)","","UNSPECIFIED","","","","","Tue","Apr",15,"INJURED"
2015-04-07,"BROOKLYN",11216,40.6891332,-73.9513172,2,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","BACKING UNSAFELY","UNSPECIFIED","","","","Tue","Apr",15,"INJURED"
2015-04-07,"QUEENS",11354,40.7641867,-73.8304705,0,0,"LARGE COM VEH(6 OR MORE TIRES)","SPORT UTILITY/STATION WAGON","UNSPECIFIED","","","","","Tue","Apr",15,"SAFE"
2015-04-07,"QUEENS",11434,40.6715676,-73.784653,0,0,"PASSENGER VEHICLE","VAN","BACKING UNSAFELY","UNSPECIFIED","","","","Tue","Apr",15,"SAFE"
2015-04-07,"BRONX",10466,40.8905464,-73.8408684,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"QUEENS",11434,40.6596509,-73.7738282,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"QUEENS",11412,40.700567,-73.7640997,1,0,"PASSENGER VEHICLE","","DRIVER INATTENTION/DISTRACTION","","","","","Tue","Apr",16,"INJURED"
2015-04-07,"MANHATTAN",10009,40.7349628,-73.9797897,0,0,"SPORT UTILITY/STATION WAGON","VAN","FATIGUED/DROWSY","PRESCRIPTION MEDICATION","","","","Tue","Apr",16,"SAFE"
2015-04-07,"MANHATTAN",10035,40.7989351,-73.9363599,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"BROOKLYN",11218,40.6404324,-73.9661729,0,0,"PICK-UP TRUCK","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"QUEENS",11428,40.7180681,-73.7425085,1,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"INJURED"
2015-04-07,"MANHATTAN",10027,40.8156907,-73.9582947,0,0,"VAN","OTHER","PRESCRIPTION MEDICATION","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"MANHATTAN",10019,40.7643229,-73.977196,0,0,"PASSENGER VEHICLE","BUS","OTHER VEHICULAR","OTHER VEHICULAR","","","","Tue","Apr",16,"SAFE"
2015-04-07,"BRONX",10475,40.8850948,-73.8252618,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"BROOKLYN",11206,40.6983111,-73.9497886,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","TURNING IMPROPERLY","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"MANHATTAN",10006,40.7094319,-74.0149545,0,0,"PASSENGER VEHICLE","","UNSPECIFIED","","","","","Tue","Apr",16,"SAFE"
2015-04-07,"BRONX",10453,40.8513185,-73.9084118,0,0,"PASSENGER VEHICLE","SMALL COM VEH(4 TIRES)","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"MANHATTAN",10024,40.7820225,-73.9717231,0,0,"SPORT UTILITY/STATION WAGON","BUS","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"BROOKLYN",11204,40.6159174,-73.9864856,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"MANHATTAN",10012,40.7272901,-73.9936392,0,0,"PASSENGER VEHICLE","PICK-UP TRUCK","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"MANHATTAN",10018,40.7553303,-73.9911785,0,0,"VAN","UNKNOWN","LOST CONSCIOUSNESS","FAILURE TO YIELD RIGHT-OF-WAY","","","","Tue","Apr",16,"SAFE"
2015-04-07,"BRONX",10458,40.8617006,-73.8913807,1,0,"PASSENGER VEHICLE","","PASSENGER DISTRACTION","","","","","Tue","Apr",16,"INJURED"
2015-04-07,"QUEENS",11418,40.7025706,-73.8330219,5,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","VIEW OBSTRUCTED/LIMITED","FAILURE TO YIELD RIGHT-OF-WAY","","","","Tue","Apr",16,"INJURED"
2015-04-07,"BROOKLYN",11233,40.6798188,-73.9084238,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"BROOKLYN",11230,40.6201967,-73.9623396,0,0,"SPORT UTILITY/STATION WAGON","VAN","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"MANHATTAN",10009,40.7212771,-73.977788,0,0,"VAN","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"MANHATTAN",10028,40.7759287,-73.9471233,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","OTHER VEHICULAR","TURNING IMPROPERLY","","","","Tue","Apr",16,"SAFE"
2015-04-07,"BRONX",10463,40.8756831,-73.9083783,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"MANHATTAN",10019,40.7649952,-73.9767049,0,0,"LIVERY VEHICLE","TAXI","OTHER VEHICULAR","OTHER VEHICULAR","","","","Tue","Apr",16,"SAFE"
2015-04-07,"BROOKLYN",11201,40.6911938,-73.9977679,0,0,"SPORT UTILITY/STATION WAGON","OTHER","FATIGUED/DROWSY","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"QUEENS",11106,40.7598833,-73.9367906,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","","","","","Tue","Apr",16,"SAFE"
2015-04-07,"MANHATTAN",10002,40.7131792,-73.9925007,0,0,"SPORT UTILITY/STATION WAGON","PICK-UP TRUCK","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"MANHATTAN",10016,40.7476292,-73.9767362,0,0,"SPORT UTILITY/STATION WAGON","TAXI","FATIGUED/DROWSY","UNSPECIFIED","","","","Tue","Apr",16,"SAFE"
2015-04-07,"MANHATTAN",10003,40.735214,-73.9917152,1,0,"BUS","","UNSPECIFIED","","","","","Tue","Apr",16,"INJURED"
2015-04-07,"BROOKLYN",11203,40.6444315,-73.9295994,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","TRAFFIC CONTROL DISREGARDED","LOST CONSCIOUSNESS","","","","Tue","Apr",17,"SAFE"
2015-04-07,"MANHATTAN",10033,40.8462299,-73.9426109,0,0,"FIRE TRUCK","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",17,"SAFE"
2015-04-07,"QUEENS",11375,40.719584,-73.8397723,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","OTHER VEHICULAR","","","","","Tue","Apr",17,"SAFE"
2015-04-07,"STATEN ISLAND",10306,40.5796897,-74.100392,2,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Tue","Apr",17,"INJURED"
2015-04-07,"BROOKLYN",11201,40.6938865,-73.9992355,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","FATIGUED/DROWSY","UNSPECIFIED","UNSPECIFIED","","","Tue","Apr",17,"SAFE"
2015-04-07,"BROOKLYN",11216,40.6718727,-73.9546355,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FATIGUED/DROWSY","FATIGUED/DROWSY","","","","Tue","Apr",17,"SAFE"
2015-04-07,"BROOKLYN",11220,40.6402038,-74.0082406,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","LOST CONSCIOUSNESS","","","","","Tue","Apr",17,"SAFE"
2015-04-07,"MANHATTAN",10022,40.7548762,-73.9685222,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","PRESCRIPTION MEDICATION","OTHER VEHICULAR","","","","Tue","Apr",17,"SAFE"
2015-04-07,"MANHATTAN",10028,40.7788219,-73.953985,1,0,"SMALL COM VEH(4 TIRES)","BICYCLE","LOST CONSCIOUSNESS","LOST CONSCIOUSNESS","","","","Tue","Apr",17,"INJURED"
2015-04-07,"MANHATTAN",10013,40.7259148,-74.0083486,0,0,"SPORT UTILITY/STATION WAGON","BUS","OUTSIDE CAR DISTRACTION","OTHER VEHICULAR","","","","Tue","Apr",17,"SAFE"
2015-04-07,"MANHATTAN",10028,40.7788219,-73.953985,0,0,"SPORT UTILITY/STATION WAGON","BUS","DRIVER INATTENTION/DISTRACTION","OTHER VEHICULAR","","","","Tue","Apr",17,"SAFE"
2015-04-07,"QUEENS",11372,40.7486146,-73.8746312,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Tue","Apr",17,"SAFE"
2015-04-07,"MANHATTAN",10003,40.7359879,-73.9894563,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Tue","Apr",17,"SAFE"
2015-04-07,"BROOKLYN",11218,40.6445622,-73.98835,0,0,"PASSENGER VEHICLE","","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Tue","Apr",17,"SAFE"
2015-04-07,"BROOKLYN",11226,40.6521449,-73.9591502,0,0,"PASSENGER VEHICLE","VAN","PAVEMENT SLIPPERY","PAVEMENT SLIPPERY","","","","Tue","Apr",17,"SAFE"
2015-04-07,"QUEENS",11385,40.7098494,-73.8595584,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",17,"SAFE"
2015-04-07,"BROOKLYN",11207,40.6559111,-73.8918959,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",17,"SAFE"
2015-04-07,"MANHATTAN",10021,40.773734,-73.9640111,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","OTHER VEHICULAR","","","","Tue","Apr",17,"SAFE"
2015-04-07,"BROOKLYN",11209,40.616508,-74.0266472,0,0,"PASSENGER VEHICLE","LARGE COM VEH(6 OR MORE TIRES)","REACTION TO OTHER UNINVOLVED VEHICLE","UNSPECIFIED","","","","Tue","Apr",17,"SAFE"
2015-04-07,"BROOKLYN",11208,40.6664693,-73.8825068,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",17,"SAFE"
2015-04-07,"BROOKLYN",11224,40.5748937,-73.9866091,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PRESCRIPTION MEDICATION","UNSPECIFIED","","","","Tue","Apr",17,"SAFE"
2015-04-07,"MANHATTAN",10034,40.8664489,-73.9304888,1,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",17,"INJURED"
2015-04-07,"MANHATTAN",10012,40.7213093,-73.994704,0,0,"FIRE TRUCK","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Tue","Apr",18,"SAFE"
2015-04-07,"QUEENS",11377,40.7399663,-73.8942315,0,0,"PASSENGER VEHICLE","LIVERY VEHICLE","FATIGUED/DROWSY","UNSPECIFIED","","","","Tue","Apr",18,"SAFE"
2015-04-07,"BRONX",10457,40.839769,-73.9053847,2,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Tue","Apr",18,"INJURED"
2015-04-07,"BROOKLYN",11201,40.7037917,-73.9875498,0,0,"PASSENGER VEHICLE","UNKNOWN","FATIGUED/DROWSY","UNSPECIFIED","","","","Tue","Apr",18,"SAFE"
2015-04-07,"BROOKLYN",11208,40.6826644,-73.8681391,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",18,"SAFE"
2015-04-07,"STATEN ISLAND",10310,40.6237246,-74.1149288,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",18,"SAFE"
2015-04-07,"BROOKLYN",11208,40.677564,-73.8749739,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",18,"SAFE"
2015-04-07,"BRONX",10461,40.8394008,-73.8504775,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",18,"SAFE"
2015-04-07,"MANHATTAN",10011,40.7475353,-74.007828,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",18,"SAFE"
2015-04-07,"BROOKLYN",11203,40.6524465,-73.9256087,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",18,"SAFE"
2015-04-07,"MANHATTAN",10029,40.7896858,-73.9481452,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","FELL ASLEEP","UNSPECIFIED","","","","Tue","Apr",18,"SAFE"
2015-04-07,"QUEENS",11417,40.6739414,-73.8459709,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",18,"SAFE"
2015-04-07,"MANHATTAN",10013,40.7155838,-74.0030301,1,0,"UNKNOWN","BICYCLE","OVERSIZED VEHICLE","FAILURE TO YIELD RIGHT-OF-WAY","","","","Tue","Apr",18,"INJURED"
2015-04-07,"MANHATTAN",10004,40.7067007,-74.0160467,0,0,"PASSENGER VEHICLE","AMBULANCE","DRIVER INATTENTION/DISTRACTION","OTHER VEHICULAR","","","","Tue","Apr",18,"SAFE"
2015-04-07,"MANHATTAN",10019,40.7611476,-73.9795146,0,0,"TAXI","PICK-UP TRUCK","OTHER VEHICULAR","OTHER VEHICULAR","","","","Tue","Apr",19,"SAFE"
2015-04-07,"BROOKLYN",11210,40.6200234,-73.9417247,1,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","TRAFFIC CONTROL DISREGARDED","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","Tue","Apr",19,"INJURED"
2015-04-07,"QUEENS",11692,40.5924102,-73.788995,1,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",19,"INJURED"
2015-04-07,"MANHATTAN",10032,40.842312,-73.9351402,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",19,"SAFE"
2015-04-07,"BRONX",10468,40.8593085,-73.8988389,0,0,"TAXI","SPORT UTILITY/STATION WAGON","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Tue","Apr",19,"SAFE"
2015-04-07,"BRONX",10472,40.8300269,-73.8727542,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","DRIVER INATTENTION/DISTRACTION","","","","Tue","Apr",19,"SAFE"
2015-04-07,"BRONX",10469,40.8771669,-73.8375411,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",19,"SAFE"
2015-04-07,"BROOKLYN",11223,40.6073372,-73.9618859,0,0,"PASSENGER VEHICLE","VAN","UNSPECIFIED","UNSPECIFIED","","","","Tue","Apr",19,"SAFE"
